date;heure;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;outdoorTemp;outletWaterTemp;PCforHeat;206;time;tempToKeep;hygroToKeep
2023-11-18;10:10:06;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;24;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8D;AA;AF;32;32;AF;A5;32;32;32;80;AF;AF;C8;93;B0;88;90;88;98;9F;97;1;1A;2F;0;0;BE;2A;47;92;33;37;58;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;12;4A;1;1;1;1;0;0;0;68;13.0;47.0;3.4;;2023-11-18 10:10:06;19.167;75.9838725
2023-11-18;10:10:32;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;24;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;AF;0;0;8D;AA;AF;32;32;AF;A5;32;32;32;80;AF;B0;C8;93;B0;88;90;88;98;9F;99;1;1A;30;0;0;06;2A;47;92;32;37;58;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;12;49;1;1;1;1;0;0;0;1E;13.0;47.0;3.4;;2023-11-18 10:10:32;19.1744425;75.989585
2023-11-18;10:10:58;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AA;B0;32;32;AF;A5;32;32;32;80;AF;B0;C8;93;B0;88;91;88;98;A0;99;1;1A;2F;0;0;AC;29;46;92;33;37;58;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;12;50;1;1;1;1;0;0;0;7F;13.0;48.0;3.4;;2023-11-18 10:10:58;19.1819875;75.99522
2023-11-18;10:11:24;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AB;B0;32;32;AF;A5;32;32;32;80;AF;B0;C9;93;B0;88;91;88;98;A0;99;1;1A;2F;0;0;06;2A;46;92;33;37;58;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;12;49;1;1;1;1;0;0;0;2B;13.0;48.0;3.4;;2023-11-18 10:11:24;19.1896275;76.0007325
2023-11-18;10:11:50;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AB;B0;32;32;AF;A5;32;32;32;80;AF;B0;C9;93;B0;88;90;88;98;A0;99;1;1A;2F;0;0;06;2A;47;92;33;37;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;12;49;1;1;1;1;0;0;0;2A;13.0;48.0;3.4;;2023-11-18 10:11:50;19.197235;76.0061475
2023-11-18;10:12:16;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;12;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AB;B0;32;32;AF;A5;32;32;32;80;AF;B0;C9;93;B0;88;90;88;98;A0;9A;1;1A;2F;0;0;06;2A;46;92;33;37;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;12;49;1;1;1;1;0;0;0;2A;13.0;48.0;3.4;;2023-11-18 10:12:16;19.205185;76.01184500000001
2023-11-18;10:12:42;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;24;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AB;B0;32;32;AF;A5;32;32;32;80;AF;B0;C9;93;B1;88;91;88;99;A0;9B;1;1A;2F;0;0;06;2A;47;93;33;37;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;12;4A;1;1;1;1;0;0;0;11;13.0;48.0;3.4;;2023-11-18 10:12:42;19.2129925;76.0198275
2023-11-18;10:13:08;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;24;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AB;B0;32;32;AF;A5;32;32;32;80;AF;B0;CA;93;B1;88;91;88;99;A0;9A;1;1A;30;0;0;06;2A;47;93;32;37;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;12;4A;1;1;1;1;0;0;0;11;13.0;48.0;3.4;;2023-11-18 10:13:08;19.22089;76.0270775
2023-11-18;10:13:34;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;24;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AB;B0;32;32;AF;A5;32;32;32;80;AF;B0;CA;93;B1;88;91;88;98;A0;9A;1;18;2C;0;0;1A;2B;47;93;33;37;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;11;4C;1;1;1;1;0;0;0;01;13.0;48.0;3.2;;2023-11-18 10:13:34;19.228815;76.03278
2023-11-18;10:14:00;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;24;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AB;B0;32;32;AF;A5;32;32;32;80;AF;B0;CA;93;B1;89;90;89;99;A0;9A;1;18;2B;0;0;62;2A;47;93;32;36;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;11;4B;1;1;1;1;0;0;0;BC;13.0;48.0;3.2;;2023-11-18 10:14:00;19.236745;76.037
2023-11-18;10:14:26;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;22;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AC;B0;32;32;AF;A5;32;32;32;80;AF;B1;CA;93;B1;89;90;89;99;A0;9B;1;18;2B;0;0;62;2A;47;93;32;36;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;11;44;1;1;1;1;0;0;0;C2;13.0;48.0;3.2;;2023-11-18 10:14:26;19.244665;76.040345
2023-11-18;10:14:52;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;22;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C9;93;B1;89;90;89;99;A0;9A;1;16;27;0;0;62;2A;47;93;32;36;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0F;44;1;1;1;1;0;0;0;CD;13.0;48.0;2.8;;2023-11-18 10:14:52;19.2529175;76.0435075
2023-11-18;10:15:18;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;22;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C9;93;B1;89;8F;89;99;A0;9A;1;16;27;0;0;1A;2B;48;93;32;36;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0F;45;1;1;1;1;0;0;0;13;13.0;48.0;2.8;;2023-11-18 10:15:18;19.260885;76.04611
2023-11-18;10:15:44;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;22;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C9;93;B1;89;8F;89;99;A0;99;1;14;23;0;0;BE;2A;47;91;31;35;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0E;44;1;1;1;1;0;0;0;7E;13.0;48.0;2.6;;2023-11-18 10:15:44;19.2688625;76.0484075
2023-11-18;10:16:10;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;24;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C8;93;B1;89;8F;8A;9A;A0;99;1;14;23;0;0;62;2A;47;91;31;36;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0E;3D;1;1;1;1;0;0;0;DD;13.0;48.0;2.6;;2023-11-18 10:16:10;19.27684;76.0501675
2023-11-18;10:16:36;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;24;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C8;93;B1;8A;8F;8A;9A;A0;97;1;13;20;0;0;06;2A;46;91;31;35;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;3C;1;1;1;1;0;0;0;42;13.0;48.0;2.4;;2023-11-18 10:16:36;19.284895;76.0515575
2023-11-18;10:17:02;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C7;93;B0;8A;8F;8A;9A;A0;96;1;12;20;0;0;62;2A;47;93;30;34;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;35;1;1;1;1;0;0;0;00;13.0;48.0;2.4;;2023-11-18 10:17:02;19.293212500000003;76.05244
2023-11-18;10:17:28;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8D;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C7;93;B0;8A;8F;8A;9A;A0;96;1;12;1F;0;0;62;2A;47;93;30;34;59;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;35;1;1;1;1;0;0;0;01;13.0;48.0;2.4;;2023-11-18 10:17:28;19.30119;76.05332250000001
2023-11-18;10:17:54;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8E;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C7;93;B0;8A;8F;8A;9A;A0;97;1;12;1F;0;0;06;2A;47;93;30;34;58;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;34;1;1;1;1;0;0;0;5D;14.0;48.0;2.4;;2023-11-18 10:17:54;19.3091225;76.0538025
2023-11-18;10:18:20;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8E;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C6;93;B1;8A;8F;8A;9A;A0;97;1;12;1F;0;0;62;2A;48;93;30;33;58;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;35;1;1;1;1;0;0;0;00;14.0;48.0;2.4;;2023-11-18 10:18:20;19.3169675;76.05393749999999
2023-11-18;10:18:46;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8E;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C6;93;B0;8A;8F;8A;9A;A0;97;1;12;20;0;0;06;2A;47;93;30;34;58;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;34;1;1;1;1;0;0;0;5D;14.0;48.0;2.4;;2023-11-18 10:18:46;19.3247275;76.0538225
2023-11-18;10:19:12;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8E;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C5;93;B0;8A;8F;8A;9A;A0;97;1;12;1F;0;0;BE;2A;47;93;31;34;57;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;35;1;1;1;1;0;0;0;A6;14.0;48.0;2.4;;2023-11-18 10:19:12;19.332475;76.05376749999999
2023-11-18;10:19:38;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8E;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C5;93;B1;8A;8F;8A;9A;A0;97;1;12;20;0;0;BE;2A;47;93;30;35;57;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;35;1;1;1;1;0;0;0;A4;14.0;48.0;2.4;;2023-11-18 10:19:38;19.3405475;76.05345
2023-11-18;10:20:04;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8E;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C5;93;B1;8A;8F;8A;9A;A0;97;1;12;1F;0;0;62;2A;47;93;30;34;57;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;35;1;1;1;1;0;0;0;02;14.0;48.0;2.4;;2023-11-18 10:20:04;19.348265;76.0527075
2023-11-18;10:20:30;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8E;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C5;93;B1;8A;8F;8A;9A;A0;97;1;12;20;0;0;06;2A;47;93;30;34;57;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;34;1;1;1;1;0;0;0;5E;14.0;48.0;2.4;;2023-11-18 10:20:30;19.3559425;76.0521075
2023-11-18;10:20:56;71;C8;1;10;56;55;52;49;0;55;0;0;0;0;0;0;0;0;0;0;19;15;12;55;15;9D;55;5;5;0;0;0;0;0;0;0;0;0;80;80;80;80;B4;71;71;97;99;0;0;0;0;0;0;0;0;0;0;0;80;85;15;8A;85;85;D0;7B;78;1F;7E;1F;1F;79;79;8D;8D;BC;AD;7B;8F;B7;A3;7B;8F;98;85;76;8F;8A;94;9E;8F;8A;94;9E;85;8F;8A;11;3D;78;C1;0B;0;0;0;0;0;0;0;0;55;F5;55;21;A9;15;59;5;14;12;65;0;0;0;0;0;0;0;0;E2;CF;0D;86;5;12;D0;0C;95;5;B0;0;0;8E;AC;B0;32;32;AF;A5;32;32;32;80;AF;B0;C5;93;B1;8A;8F;8A;9A;A0;97;1;12;20;0;0;62;2A;47;93;30;34;57;01;1;1;C5;1A;0;06;17;0;1;0;0;1;0;0;0D;2;0D;35;1;1;1;1;0;0;0;01;14.0;48.0;2.4;;2023-11-18 10:20:56;19.36358;76.050905
